vehicle_id,location,mean_speed,std_speed,mean_acc,std_acc,mean_headway,min_headway,mean_th,min_th,th_frac_critical,mean_delta_v,max_delta_v,lat_std,cmv_flag,near_miss
202,lankershim,21.2472216068,10.857935370499035,-0.8098000000000001,6.063278728441858,141.41359999999997,27.63,5.3562,0.88,0.42,516.9860000000001,15951.8,24.07909090117272,0,1
204,lankershim,24.6717206936,12.910089651556204,-0.165,5.329286528040989,63.2798,1.87,2.3614,0.03,0.66,36.304,736.9,8.985936649553896,0,1
205,lankershim,19.732494738,9.56495277340399,-0.116,4.096008011790634,65.7348,24.59,3.3622,1.02,0.78,12.718000000000004,393.8,16.847652772612886,0,1
208,lankershim,19.0321312884,11.463126172093066,-1.1007999999999998,5.804302710850259,81.2112,21.22,6.425599999999999,1.13,0.56,4.194000000000003,114.79999999999995,20.49705936030825,0,1
209,lankershim,21.1686761732,11.190357215058729,-0.2284,7.593329338898687,165.89880000000002,10.73,7.0438,0.28,0.46,228.006,4639.6,24.66999454918332,0,1
211,lankershim,16.2644956628,10.922546317870426,-1.1232,5.7356128580251,117.4444,20.1,7.805400000000001,1.15,0.4,77.584,1767.9999999999998,12.105115965119028,1,1
212,lankershim,19.2591766824,13.472992917396336,-0.5574,5.679790456755694,127.4328,17.68,18.703000000000003,0.81,0.52,168.194,7667.799999999999,14.275336146011856,0,1
213,lankershim,22.70508485440001,8.18343142914669,-0.1014,5.524079389549069,165.87220000000002,57.36,5.8388,1.07,0.64,3.0639999999999987,53.400000000000034,20.72053606576464,0,1
215,lankershim,19.7701310916,10.304382598015138,-0.2817999999999999,4.369358842425002,82.4182,14.31,2.9246,1.21,0.54,104.36,1543.9,14.675233187661616,1,1
219,lankershim,20.0068583012,9.673643329478674,0.6570000000000001,6.465803373541924,94.784,20.97,3.736,1.13,0.5,150.424,2131.8,12.723405469176138,0,1
219,lankershim,13.341814624,11.327262680471964,-0.0059999999999998,7.417919836037428,81.75560000000002,20.01,17.4496,1.13,0.34,36.68,1567.1,7.692837206208415,0,1
219,lankershim,3.529089968,5.921662367459354,0.3664,5.371163276123294,42.5744,14.5,30.8308,1.51,0.12,2.716,127.0,5.411832391064935,0,0
221,lankershim,13.395132791600004,10.795820325540667,0.8942,4.794928055896615,61.14279999999999,17.84,10.7804,1.11,0.46,28.546,551.4,12.971767648116996,0,1
225,lankershim,18.2300405932,11.553337088124112,-1.0444,6.065057551420334,60.1934,22.12,7.1238,1.41,0.76,69.088,1819.5,25.396010083347136,0,1
227,lankershim,15.8678139504,12.69654463425599,0.4225999999999999,5.223797902925824,77.2974,19.95,6.130199999999999,0.81,0.44,87.52,3711.2,13.605450970167531,1,1
229,lankershim,23.34285091809524,12.284127969885496,0.4876190476190478,5.324848244499125,113.29333333333332,33.91,6.258571428571429,1.3,0.6666666666666666,16.02619047619048,651.5,4.016007999714976,0,1
240,lankershim,18.563858686,9.651056733184657,-0.7361999999999999,4.55637203064375,90.4486,24.12,7.5176,1.69,0.42,102.878,2233.6000000000004,16.263574655703238,0,0
243,lankershim,21.712357846400003,11.454346784811747,0.5416,6.003372643942804,95.5708,27.2,4.5154,1.72,0.7,129.72,1881.6,23.125236537618733,0,0
245,lankershim,14.512223402800002,12.383099099866454,-0.2034,5.6648697627193005,68.1488,24.69,5.889399999999999,1.68,0.28,156.584,3330.0,12.322880387659836,0,0
247,lankershim,17.6266316632,12.533209903909992,0.3122,5.254974820809985,68.81540000000001,23.82,4.607,0.83,0.5,111.96,1504.5,14.759672870884035,1,1
253,lankershim,21.430221558,12.287811062259166,0.3394,6.31245720454275,98.2256,19.75,3.6578,1.16,0.44,133.498,1444.3000000000002,33.02754748113725,1,1
257,lankershim,21.128039820400005,9.801755477150389,-0.277,5.926451342093689,76.91159999999999,26.09,3.176,0.86,0.62,80.694,1475.1,13.318758880417269,1,1
262,lankershim,20.2064946116,8.829793172322699,-0.3741999999999999,5.744451125624961,90.016,31.03,3.2298,0.0,0.84,28.206,636.3,12.16499623260047,0,1
262,lankershim,20.909585333200003,8.76799951927433,0.095,5.8169475304001645,348.0436,8.71,13.7474,0.0,0.62,25.704,636.3,8.935629039218819,0,1
264,lankershim,26.400265687200005,10.828850015694982,0.2267999999999999,7.504587560218056,73.0538,34.0,2.1474,0.86,0.9,56.57800000000001,596.5,32.7989296694516,0,1
265,lankershim,22.168766815600005,9.1564405226047,0.7831999999999999,5.306980555103334,128.5612,22.74,4.7018,1.03,0.7,146.808,5471.7,19.41206158074649,0,1
267,lankershim,18.6257677604,10.52354234009258,-0.8733999999999998,5.360864082802856,85.78980000000001,19.08,4.9426,1.41,0.6,189.13,4869.9,21.6245756665788,1,1
269,lankershim,21.7375851124,10.021111287632335,0.6342000000000002,6.333929395867681,195.9464,7.18,7.5863999999999985,1.1,0.54,70.60200000000003,1585.4,25.181932618608982,0,1
270,lankershim,19.5719947808,10.60819129457456,-0.6271999999999999,5.449346352863745,279.7492,34.39,19.5972,0.69,0.36,700.36,13825.9,20.957121593133625,0,1
277,lankershim,22.9709938744,8.775604968721971,0.4906,5.929434501721397,79.08819999999999,26.56,3.3278,1.21,0.76,76.914,907.5,12.437587147408768,0,1
280,lankershim,21.989039590800004,7.601780602633867,-0.088,5.500783246641392,75.6648,27.4,2.4028,1.17,0.82,121.006,889.9,19.44418450144213,0,1
283,lankershim,26.0944021324,7.713437572255072,-0.7915999999999999,7.32305260315474,81.5974,33.07,2.1528,0.72,0.82,107.256,1487.5,27.219908165329645,0,1
284,lankershim,21.9282214252,9.462032818725504,0.3482,4.706874993462396,137.2534,33.48,4.413,0.69,0.7,315.652,9337.9,32.74198189368705,0,1
285,lankershim,25.395129591600003,9.509015707017069,1.5796,5.472530646188232,83.8424,36.88,2.5752,0.95,0.76,65.886,2029.0,33.77435305215833,0,1
285,lankershim,25.640447708,9.012058161467232,1.2721999999999998,5.263078671466047,77.7776,28.7,2.3310000000000004,0.87,0.8,52.642,2029.0,29.950632713264977,0,1
287,lankershim,21.1460398156,10.43915885084487,-1.5199999999999998,5.751970026319111,71.887,28.74,2.8154000000000003,1.11,0.62,75.72,1000.7000000000004,32.329184088355454,0,1
287,lankershim,24.096811756,9.27896434345078,-0.4916,6.582865314975086,106.6294,28.74,3.0718,1.11,0.44,160.13199999999998,1824.8,34.752471714156755,0,1
289,lankershim,20.2420855112,7.557486714945597,-0.0124,4.495017904211692,61.7776,26.31,2.265,0.89,0.86,38.518,472.2,19.166408379596565,1,1
290,lankershim,21.9853577736,9.37523275487051,0.6148,6.063756914518205,91.0662,35.47,4.032399999999999,1.6,0.68,83.852,934.0,27.2931348920402,0,0
291,lankershim,24.2704026188,10.579658961684364,1.0432,5.717539587862555,72.6332,0.9,2.6634,0.06,0.74,38.594,1182.5,33.630244725483614,0,1
291,lankershim,19.5441766064,10.492061334455778,0.2012,5.809984593748235,87.6986,21.67,4.1968,1.04,0.68,44.822,1240.6,28.56372232046111,0,1
292,lankershim,16.990222742000004,12.083187677973338,-0.0736,4.202142679876638,96.2016,19.35,18.4282,1.42,0.4,90.624,2794.0999999999995,18.764512764094825,0,1
293,lankershim,25.862174921600005,10.560296384332403,-0.6237999999999999,7.13391808938976,62.093,31.38,2.4302,0.84,0.88,25.168000000000003,489.2000000000001,36.191233842172,0,1
295,lankershim,13.8826326616,13.322618799969494,0.5049999999999999,5.545725785665562,62.55219999999999,17.98,30.9916,1.49,0.38,9.188000000000002,433.0,16.397501989943592,0,1
296,lankershim,21.7469942008,9.230433313897136,0.4827999999999999,5.8633169688795626,107.8712,26.3,3.8312,1.01,0.48,180.882,2399.8,22.43687443295077,0,1
297,lankershim,14.793405146,8.07849919321914,-1.2974,5.244464451948845,83.4674,21.01,5.311599999999999,0.81,0.2,58.132000000000005,987.1,21.237200651225397,1,1
299,lankershim,17.916131586000002,9.82829305985546,-1.879,5.511242405950119,66.9434,27.22,8.2538,0.71,0.52,40.052,862.2,15.711538070904114,0,1
305,lankershim,17.320495381199997,10.256385839739856,-0.9708,4.845662415490575,42.815,22.5,2.9560000000000004,0.74,0.74,44.832,1413.9,23.857114685663436,0,1
307,lankershim,18.209313326,8.596056356279208,-0.0741999999999999,6.0511638583677705,276.49860000000007,25.04,10.787,0.94,0.48,208.35599999999997,8316.8,20.133609799070424,0,1
308,lankershim,22.2024486248,5.774956282183322,-0.966,6.341417468532101,105.0932,34.02,3.1712,1.12,0.6,95.244,1544.3000000000002,15.05982434344804,0,1
309,lankershim,26.332492978,7.654642487803787,0.4232000000000001,5.810803604546642,75.104,29.06,2.6052,1.31,0.92,42.37200000000001,667.9000000000001,31.71909696007844,0,1
310,lankershim,20.3633127516,10.6196758977786,-1.8414,6.146482322334907,93.4334,27.2,3.9012,0.77,0.46,90.348,1728.3999999999996,27.46984555667824,0,1
313,lankershim,23.8434481872,9.226368896305312,0.2646,6.007451906437808,176.4874,23.1,5.4888,1.25,0.48,535.818,4368.6,31.27686181342889,1,1
316,lankershim,24.7442661288,10.918279309907971,-0.5674000000000001,6.231640728031849,121.4716,21.55,3.3142,0.9,0.64,64.094,3015.7,34.474182316324544,0,1
318,lankershim,21.1741307172,9.821947435553165,0.0929999999999999,4.636921150408107,91.5458,16.07,2.9478000000000004,1.32,0.44,67.648,999.4,31.328329644718742,0,1
320,lankershim,22.361584946,9.535671970886634,-1.4278,7.729763121750066,84.05659999999997,23.43,4.2658,1.14,0.68,50.93600000000001,635.5,23.737380338759767,0,1
324,lankershim,21.7707214672,7.945545729652121,-1.8826,4.242800774036328,71.52640000000001,32.04,2.462,1.06,0.76,42.912000000000006,886.8000000000001,24.44444981014742,0,1
324,lankershim,14.779086968,9.6189085722617,1.0026,5.492288029220461,69.4966,23.84,4.0234000000000005,0.86,0.38,70.38600000000001,982.4,26.7877186473235,0,1
327,lankershim,17.86704069,12.572139570223875,-1.2486000000000002,6.323638196546061,77.5014,24.34,9.5276,0.88,0.48,60.27799999999999,1951.6,36.783389929234666,0,1
329,lankershim,18.335449656,11.349831198098876,-0.9428,5.161390826638312,94.1384,15.58,4.118399999999999,1.4,0.4,278.684,3075.0,12.42606321162031,0,1
329,lankershim,15.322495914,10.919563074430496,-1.1875999999999998,5.746463885179605,74.87320000000001,24.82,4.0528,1.3,0.34,246.756,3075.0,14.72055086953097,0,1
331,lankershim,13.359678255600002,9.573447986055491,0.1304000000000001,6.266870116830609,55.15800000000001,21.8,4.4382,1.39,0.42,45.532,790.3,23.649114079873208,0,1
332,lankershim,12.680042073200005,9.734853581481175,-0.0588,3.8428118106726097,55.3554,26.25,21.4604,1.39,0.56,53.254,1168.8,31.557831406599327,0,1
336,lankershim,22.4519940128,8.494010099229033,-1.0792000000000002,5.823554507518653,77.2234,15.75,4.401199999999999,0.38,0.68,33.736,565.2,20.303746394260568,0,1
336,lankershim,17.508404422,8.64884642534794,-0.4837999999999999,5.229326600421659,110.8598,22.73,6.7718,1.16,0.38,273.634,2825.9000000000005,19.249144677197307,0,1
337,lankershim,19.3154948492,6.840905166216335,-0.0888000000000002,6.978449813240642,185.8416,35.98,6.6352,1.22,0.46,224.95,8393.4,16.178199202277472,0,1
337,lankershim,17.760267991200003,10.48391285641603,0.0091999999999999,6.402159979894541,250.71739999999997,20.89,11.7282,1.47,0.22,382.602,8393.4,16.63710691362865,0,1
339,lankershim,18.78067681,9.63112826415564,0.1657999999999999,6.734491811501716,79.6464,23.75,5.178800000000001,1.58,0.7,138.28600000000003,1145.4,14.570964757058077,0,0
339,lankershim,17.1785408736,11.508947228604285,-0.9867999999999998,7.903223687398784,72.929,24.98,12.225,1.9,0.66,99.88,1145.4,16.404189018774243,0,0
344,lankershim,19.6311765832,9.452702976707116,-0.5178,4.941210415206676,72.1402,22.43,2.8464,0.81,0.64,93.81,1655.6,15.588849434850829,0,1
346,lankershim,16.4678137904,8.962534438501889,-0.7067999999999999,5.163788136471843,107.781,34.59,4.8366,1.88,0.18,71.36200000000001,1050.3,6.477842976340384,1,0
348,lankershim,22.7626302936,11.13712444285383,0.2901999999999999,5.331672590495865,116.12319999999998,26.89,10.533,0.95,0.38,111.008,1978.1,19.31972051799584,0,1
350,lankershim,17.254359035200004,9.145745942257909,0.755,4.83844225648997,62.10039999999999,26.56,3.4466,1.01,0.68,38.142,883.6999999999999,18.36766943056773,0,1
352,lankershim,18.636131394000003,8.998065917629082,-0.3364,5.594586946508278,71.40979999999999,30.31,3.3348,1.53,0.56,42.63399999999999,847.5999999999999,29.993521175305,0,0
354,lankershim,21.7141305732,9.857554932470164,-1.0006,5.734205782772682,151.3708,23.33,11.1422,1.38,0.24,434.872,3858.4,23.77831402498967,0,1
369,lankershim,16.485950149200004,10.391855322654068,0.7008,6.033999871476598,75.9582,25.18,4.5062,0.8,0.54,84.39,1000.9,27.37767455857239,0,1
369,lankershim,16.883313679600004,9.537254169402653,0.4825999999999999,4.712877629540195,73.9854,21.22,4.5078,1.4,0.64,66.81599999999999,998.8,22.80731234871476,0,1
372,lankershim,16.7912682496,10.48001644820579,-0.7367999999999998,4.782259068256169,88.3682,25.02,6.772800000000001,1.42,0.54,29.03400000000001,794.6000000000001,34.93972191181696,0,1
377,lankershim,16.902950038,10.643479174823764,-0.0752,3.8606630708906433,65.6332,24.88,6.6962,1.48,0.58,31.424,926.9,10.01722871613844,0,1
377,lankershim,12.4450875904,11.636732213145896,-1.0014,5.44837703226514,60.208200000000005,21.55,42.35280000000001,1.33,0.38,20.882,599.8000000000001,9.38882626993059,0,1
378,lankershim,17.5975862164,12.69988659554511,0.484,7.0669922592172645,54.4382,24.07,8.017000000000001,0.69,0.58,17.197999999999997,668.9999999999999,33.27205079480128,0,1
381,lankershim,15.4420867912,10.587990011195838,1.7398000000000002,6.989151211203062,100.6048,23.02,12.3138,1.19,0.5,201.54,3153.0,6.532859127299689,0,1
389,lankershim,20.7166308392,10.58355008097416,0.9896,6.328009636464191,155.329,22.47,4.643400000000001,1.49,0.48,233.964,5520.799999999999,28.77672114683772,0,1
389,lankershim,12.021405885200002,10.80683307825914,1.5274,6.144564483661762,53.7708,21.17,7.1446000000000005,1.22,0.4,91.06,1484.4,26.51771341360568,0,1
389,lankershim,11.3142242556,11.3055640122008,-0.981,6.652604906411948,67.712,17.1,20.3794,1.02,0.38,82.77199999999999,2376.3,19.031345081164584,0,1
396,lankershim,13.2553601016,10.412531478511523,1.601,5.988359882441324,156.5196,8.3,10.8382,0.25,0.4,527.568,8948.2,12.148324065164086,0,1
397,lankershim,19.2931312188,10.249611510772509,1.8844,6.468161004142537,89.61619999999999,20.75,4.941599999999999,0.74,0.66,116.038,2524.6,16.981346355952358,0,1
399,lankershim,15.6591776424,12.04005973851009,0.8910000000000001,4.586471343827966,141.0998,18.72,42.7366,1.21,0.32,569.6020000000001,9564.3,25.94726106465865,0,1
400,lankershim,19.5005402544,7.308111473332537,1.1282,4.540752293150894,74.1276,27.99,4.2132,1.16,0.64,45.958,512.0,23.51696659569123,0,1
409,lankershim,14.906314206800005,11.672378792714072,1.1496000000000002,6.368751506779177,63.0746,19.14,22.164,0.89,0.44,22.37,515.9000000000001,13.624151909781991,0,1
411,lankershim,19.7214492864,10.894677010372394,0.4457999999999999,6.735848079265058,127.0954,8.96,5.0958000000000006,1.17,0.36,19.81,362.7000000000001,14.02997348113048,0,1
413,lankershim,17.770222534000002,9.537460774444986,-0.516,5.443946272733426,86.05199999999999,23.97,10.446000000000002,1.57,0.6,81.136,2944.0,27.4305916524539,1,0
415,lankershim,10.568451727199998,8.619058493753249,-0.9434,5.01873331852261,78.9244,13.22,10.7086,1.2,0.3,273.876,12843.8,5.253812174885927,0,1
418,lankershim,18.7955404424,10.211564200685007,0.7207999999999999,5.899454087507779,137.1324,19.27,6.4068,0.62,0.2,103.634,2122.6000000000004,21.776269744051994,0,1
426,lankershim,23.841811824,11.19902981659343,-0.1175999999999999,7.463048444277489,111.1126,22.08,4.214,0.9,0.54,22.877999999999997,417.3,14.58016762201733,0,1
432,lankershim,13.466587317999997,10.226104929311155,0.6753999999999999,4.37903223396705,88.8686,18.79,7.155400000000001,1.7,0.56,35.268,544.6000000000001,14.231669363896328,1,0
436,lankershim,16.5820864872,10.697297079964487,0.5716000000000001,5.873092694306669,68.4714,16.54,6.928000000000001,1.14,0.56,3.769999999999999,185.9,21.617605722131927,0,1
437,lankershim,19.0904949092,10.509393826266187,-0.1235999999999999,4.337743587231895,104.6562,23.75,4.2338,1.08,0.5,81.29,1435.6,15.116351100590595,1,1
437,lankershim,14.498450679200005,7.627953285705455,0.4894000000000001,6.253791473651673,83.57940000000002,21.08,4.840400000000001,1.5,0.44,57.39,1618.5,16.965856172288376,0,0
440,lankershim,14.572768841200002,11.869790804026891,-2.182,6.1620749222107625,57.6766,18.63,17.410399999999996,1.36,0.52,81.05800000000002,2377.3,29.191161699894504,0,1
440,lankershim,11.029224331599998,10.594377971027404,0.4024,5.865703347008101,43.2156,22.0,52.53360000000001,1.0,0.4,7.687999999999999,354.70000000000005,22.69826890931535,0,1
443,lankershim,17.5686771332,9.700530047042816,0.6328,5.79991591775788,55.33839999999999,24.26,6.2698,1.32,0.74,28.402,414.6000000000001,12.938860326764107,0,1
446,lankershim,18.156131522000003,11.764221791103871,-0.3429999999999998,6.083874721972261,56.02480000000001,22.49,11.6762,1.17,0.64,41.596,632.9000000000001,13.674267915874037,0,1
449,lankershim,9.5773610824,7.90509889920624,0.0114,4.564337808779391,59.98500000000001,19.78,23.3214,2.11,0.26,13.79,273.4,12.181810998118364,0,0
451,lankershim,13.825087222399995,10.667287131098862,1.1654,5.19584104091426,57.4022,23.5,28.806800000000003,1.64,0.54,26.546,363.9000000000001,16.925270575463575,0,0
451,lankershim,13.4927691292,10.682571806661128,0.825,6.016104662164917,69.84479999999999,14.35,19.6106,0.82,0.44,22.636,455.69999999999993,17.83291430994144,0,1
457,lankershim,24.91458426520001,8.963154933900924,0.3422,6.206689376826277,113.73299999999998,23.38,2.9838000000000005,0.96,0.74,200.09,3902.5,22.968110135585995,0,1
461,lankershim,24.9164933556,9.07935216559266,-0.3687999999999999,5.945422056386866,84.33759999999998,14.52,2.4388,0.9,0.76,21.83599999999999,511.5,22.424568741431436,0,1
463,lankershim,26.4762202124,7.843531794700586,-0.1934,7.324358747441614,84.69980000000001,43.2,2.2364,1.18,0.68,120.332,1209.9,37.00570157255694,0,1
464,lankershim,23.7441754864,7.300760635839235,0.2487999999999999,5.752564162960687,77.2766,26.52,2.3048,1.02,0.66,51.02799999999999,1209.0,29.312846314765498,0,1
469,lankershim,20.8494489856,8.301840391745712,-1.257,4.523869686316739,75.0468,19.47,2.9803999999999995,0.94,0.68,35.446000000000005,478.9000000000001,21.862845654690435,0,1
471,lankershim,24.747947946,7.218071461767101,0.5408,5.3115422411566895,63.96580000000001,34.68,1.9352,0.88,0.88,38.576,515.5999999999999,27.623013220316786,0,1
475,lankershim,21.4354033748,9.931818537985157,1.5629999999999995,5.248943625499656,112.0616,20.71,3.4646000000000003,0.95,0.5,268.662,7143.099999999999,29.44045616685742,0,1
477,lankershim,21.1052670992,7.778791837799054,-0.6972000000000003,7.253984138220253,80.78099999999999,32.87,3.0994,0.98,0.62,111.864,2171.7,24.200966530167463,1,1
480,lankershim,16.450359249599998,11.81506063594074,0.138,4.827723509659007,136.1996,20.01,17.671999999999997,1.51,0.26,69.81400000000001,1725.4,15.271155979459431,0,0
480,lankershim,10.0917245816,10.619478439648988,1.1628,5.6594605786078525,108.87279999999998,19.68,24.8766,1.63,0.2,83.156,3506.3,7.874613374610327,0,0
483,lankershim,17.221359044,7.341641787382114,-0.7578,5.331050472735851,105.9792,32.2,3.751,1.45,0.58,65.88799999999999,2618.9,24.39402894818521,0,1
484,lankershim,14.984586913199998,9.917568069220328,0.4689999999999999,5.657681161257585,75.8024,20.27,7.767599999999999,1.52,0.26,84.69400000000002,1646.6999999999998,13.683771085784914,1,0
491,lankershim,24.4146753076,6.647619774911747,0.0573999999999999,6.296874446574139,221.005,27.99,6.6566,1.3,0.6,5.654000000000004,98.6,16.06057089219637,0,1
496,lankershim,17.4467680748,11.329639259458798,0.1205999999999999,6.066510414747913,90.4278,20.34,9.378799999999998,1.11,0.34,112.826,1481.4999999999998,27.690746069127464,0,1
496,lankershim,13.7499508788,10.791438642678235,1.0184000000000002,6.404810169405683,79.041,19.5,17.889799999999997,1.4,0.28,53.12799999999999,711.3999999999999,10.074825763338673,0,1
507,lankershim,17.390313544399998,9.858516000669914,-0.8448,5.714045080647638,82.96860000000001,14.83,3.9046,1.43,0.5,47.448,588.0,16.194230866438524,0,1
521,lankershim,14.064132613200002,7.983765244095955,-0.9221999999999998,5.986541125980947,88.47559999999997,25.42,5.5866,1.38,0.52,7.281999999999996,95.0,25.12988736127172,0,1
521,lankershim,15.0274050836,8.248016447821097,0.2392,6.845591413159156,90.1454,25.42,7.423999999999999,1.43,0.54,6.219999999999995,95.0,12.333443654452353,0,1
530,lankershim,17.439131713200005,8.278878779596049,0.4816,5.079091739470669,64.1318,33.49,3.6854,0.85,0.66,32.245999999999995,475.1,12.810329202480252,0,1
532,lankershim,18.159813339200003,9.216269104232806,0.799,7.082535073067022,94.71800000000002,22.19,3.5922,0.91,0.48,55.584,1446.4,15.59407321989181,0,1
536,lankershim,13.0754965132,12.249640439803049,0.9142,4.754443717326401,50.964,24.73,42.75339999999999,0.98,0.48,22.514,993.8,36.67690369278459,0,1
543,lankershim,18.0193588312,10.285264399992766,-1.5994,5.7859020816082944,66.6614,28.74,4.3132,1.17,0.64,133.584,929.4,36.271593745333696,0,1
544,lankershim,16.5357228632,12.503335156032628,-0.4485999999999999,4.292103813150043,80.13380000000001,21.46,17.3974,1.34,0.34,91.89,1548.4999999999995,31.004679635658164,0,1
545,lankershim,19.1765403408,9.1196343026021,-0.2925999999999998,5.918337745809155,106.0014,22.55,4.2122,1.22,0.56,318.536,5320.4,16.80099669406186,0,1
546,lankershim,15.154223231600003,8.527561795799913,0.5528,5.4474517689934805,64.0236,23.49,7.9086,1.06,0.4,88.33400000000002,1075.2,30.258337282677065,0,1
554,lankershim,15.5409504012,10.359464921124124,-0.4567999999999999,3.3897224255754304,69.9752,22.07,7.4648,0.67,0.56,29.022,1177.9,26.585772150247923,0,1
567,lankershim,19.22044942,9.54562384441847,-0.2168,6.794073479804262,270.8028,19.16,9.4274,1.98,0.28,207.608,5449.599999999999,12.847012302175354,0,0
571,lankershim,15.569177666399998,12.51238491793005,-0.9346,5.072022987297423,79.5336,21.37,31.654800000000005,0.0,0.4,0.4859999999999999,23.400000000000038,22.55074952502484,0,1
571,lankershim,13.1989055712,8.337183255892231,0.0722,6.326881518971416,50.8346,17.29,13.1932,1.39,0.64,12.710000000000004,504.9,19.880534195066904,0,1
577,lankershim,20.694949026800003,12.985230727871222,0.4262,5.955615045604322,63.75940000000001,25.65,19.0822,0.98,0.6,36.988,429.0,20.016571627641177,0,1
580,lankershim,23.8842209036,9.335645937380344,-0.424,8.104551001676498,72.04459999999999,23.11,6.1496,0.75,0.82,49.97999999999999,1208.6999999999998,30.02172723756131,0,1
584,lankershim,11.213042464400004,8.003648784204197,-0.2747999999999999,4.756738395504351,55.26299999999999,21.54,9.697399999999998,1.23,0.36,48.438,940.2,18.607878321587886,0,1
584,lankershim,15.665041277200002,8.85214077415407,-0.7518,5.927474146303974,64.9936,22.13,8.1834,1.41,0.46,44.434,940.2,25.70994287295505,0,1
593,lankershim,18.161995156800003,10.640225656237543,0.0599999999999999,5.755654894562922,132.10299999999998,21.58,9.531,2.04,0.5,32.66800000000001,552.2,23.489759936080524,0,0
594,lankershim,23.1031302028,7.456864559990289,-0.1203999999999999,4.55827301704924,159.87859999999998,30.7,4.886,1.06,0.72,185.79,3777.8,25.3131131715221,0,1
595,lankershim,17.887495230000003,11.24979757595471,-1.393,5.630882864767718,90.8122,21.54,12.349,1.16,0.52,112.52,4512.7,13.174967043276752,0,1
597,lankershim,17.2572226708,10.274075814733454,0.4346000000000001,5.350746737891939,114.0032,19.41,11.978599999999998,1.55,0.56,156.364,6310.599999999999,15.424658166211977,0,0
601,lankershim,19.2767675868,9.973529137136074,0.3416,4.387505153203556,119.5714,18.93,3.764,1.36,0.66,110.864,2503.9,10.574142867931592,0,1
607,lankershim,22.6523121412,11.079482826100396,-0.5200000000000002,4.386167961644321,145.6328,20.69,5.283800000000001,1.23,0.58,0.4480000000000018,15.200000000000031,27.488573077679728,0,1
611,lankershim,13.048223793200002,11.563610948437066,0.0605999999999998,5.904132903902044,106.6902,21.12,23.1672,0.8,0.16,176.862,4624.499999999999,22.817257910303464,0,1
612,lankershim,20.162994623200003,10.0618752987262,0.8538,7.308869336606849,158.8454,25.19,5.6402,1.25,0.48,9.156000000000036,344.5,14.556133745144368,0,1
615,lankershim,15.4341777024,10.649007092650097,-0.3541999999999999,4.681849054746273,52.4832,18.62,18.733400000000003,0.9,0.64,12.616,431.9,7.916703157249234,0,1
616,lankershim,16.438904707200003,10.366130243486552,1.7388,7.115999403471314,175.112,29.39,17.289,1.71,0.2,235.232,6105.5,10.848304772222264,0,0
628,lankershim,14.030178076800002,9.779840263029708,-0.2712000000000001,5.712380625287786,55.4812,21.77,12.0486,1.43,0.58,28.432,1353.3000000000002,17.293984726098568,0,1
650,lankershim,19.619722040800003,9.268477521261374,-0.5534000000000001,5.3952982592366885,83.82240000000002,18.8,12.8356,1.03,0.52,30.126000000000005,836.1,13.903463170163096,0,1
650,lankershim,15.2540413868,9.986773266801771,-0.1346,6.763664086687852,76.2428,18.8,11.7142,1.03,0.38,25.966000000000005,1220.5,23.040036017908708,0,1
650,lankershim,10.9115425448,9.912985218536974,0.3105999999999997,6.700997004710781,71.27159999999999,21.92,35.975,1.58,0.16,25.056,1220.5,31.12299159522964,0,0
654,lankershim,14.923086929600004,9.717169823447842,1.0978,5.439078662225574,126.03820000000002,24.67,26.231000000000005,1.53,0.16,18.04,363.1,22.913882418868138,0,0
654,lankershim,17.260086306399998,9.699387407234395,0.5479999999999999,6.040450719769113,138.985,17.22,10.5446,2.09,0.16,55.916,1456.6999999999998,18.89840337245883,0,0
670,lankershim,19.6219038584,9.090987345322404,-0.2491999999999999,5.177716319548058,125.3672,28.0,5.5214,1.18,0.32,41.736,906.4,22.37442076549533,0,1
679,lankershim,23.997948146,5.7115752080522135,-0.8251999999999999,6.825535260463953,108.0466,23.74,3.3544,1.23,0.6,56.36599999999999,1504.0,24.46318594930358,0,1
697,lankershim,21.0275398472,9.337275181271975,1.2734,6.070034666881472,160.6508,18.14,17.093999999999998,0.92,0.7,5.348000000000004,193.1,31.501255559616105,0,1
704,lankershim,20.346812756,9.089025118096009,-0.4542000000000001,6.242518817246246,135.47260000000003,23.37,12.877799999999995,1.19,0.44,0.3220000000000063,7.600000000000051,18.02908056623169,0,1
705,lankershim,20.8351308076,7.334415140704156,0.1397999999999999,5.760812899696198,100.0262,22.82,3.4324,0.73,0.64,1.1260000000000006,43.400000000000034,12.68500801000447,0,1
706,lankershim,17.3301771968,11.542757434752714,-0.4205999999999998,5.994351221894541,68.8908,29.19,25.862,1.36,0.54,64.97,1042.5,28.45004896431352,0,1
706,lankershim,16.468495608400005,13.356347692479156,-0.1545999999999999,5.517182514468701,88.5328,6.8,21.0008,0.6,0.4,51.89,2366.4,8.35145997807007,0,1
708,lankershim,22.717084851200003,7.414156078790359,-0.4628000000000001,7.148647664318856,103.56839999999998,20.1,3.8862,0.99,0.5,54.734,853.3999999999999,29.644771025478693,0,1
713,lankershim,21.101448918400003,6.214074842668439,-0.8872000000000001,5.624301150238261,62.788,21.36,2.75,0.8,0.84,42.876000000000005,366.6,22.514758967116368,0,1
714,lankershim,21.07840347,8.534014801358378,0.3195999999999999,5.871733728601105,118.97039999999998,30.28,7.2532,0.84,0.5,54.488,1406.1,32.7632199784877,1,1
